,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1960,Cliff Bungalow,51.0344365,-114.0738326,Fairmont Palliser Hotel,51.04443335744593,-114.06490136229893,Hotel
1961,Cliff Bungalow,51.0344365,-114.0738326,Rustic Sourdough Bakery & Deli,51.03778134961725,-114.09194082616062,Bakery
1962,Cliff Bungalow,51.0344365,-114.0738326,Caffe Beano,51.03816069710851,-114.08435042070873,Coffee Shop
1963,Cliff Bungalow,51.0344365,-114.0738326,Theatre Calgary,51.0446772160951,-114.0585099065245,Theater
1964,Cliff Bungalow,51.0344365,-114.0738326,CHARCUT Roast House,51.045017780090596,-114.06300512513805,Steakhouse
1965,Cliff Bungalow,51.0344365,-114.0738326,Jack Singer Concert Hall,51.04543726525277,-114.06018407869671,Performing Arts Venue
1966,Cliff Bungalow,51.0344365,-114.0738326,The Palomino Smokehouse,51.04643522068864,-114.06340951549127,American Restaurant
1967,Cliff Bungalow,51.0344365,-114.0738326,Cookbook Company,51.04301387823981,-114.07781068298135,Gourmet Shop
1968,Cliff Bungalow,51.0344365,-114.0738326,Nando's,51.03768,-114.08615,Portuguese Restaurant
1969,Cliff Bungalow,51.0344365,-114.0738326,Re:Grub,51.04269988477786,-114.07536492742409,Burger Joint
1970,Cliff Bungalow,51.0344365,-114.0738326,Bridgette Bar,51.04355484828913,-114.07875404463965,Restaurant
1971,Cliff Bungalow,51.0344365,-114.0738326,Jerome,51.0410548715945,-114.08912147657978,Cosmetics Shop
1972,Cliff Bungalow,51.0344365,-114.0738326,Co-op Liquor Store,51.04315659349767,-114.08712812544816,Liquor Store
1973,Cliff Bungalow,51.0344365,-114.0738326,Betty Lou's Library,51.037978,-114.082527,Speakeasy
1974,Cliff Bungalow,51.0344365,-114.0738326,Glenbow Museum,51.045032,-114.061035,Museum
1975,Cliff Bungalow,51.0344365,-114.0738326,Zen 8 Grill,51.040703926949696,-114.05439432998274,Asian Restaurant
1976,Cliff Bungalow,51.0344365,-114.0738326,Phil & Sebastian Coffee Roasters,51.045618821456586,-114.0633242176826,Coffee Shop
1977,Cliff Bungalow,51.0344365,-114.0738326,Meat & Bread,51.044705,-114.065622,Sandwich Place
1978,Cliff Bungalow,51.0344365,-114.0738326,Rosso Coffee Roasters,51.042080273367176,-114.05420320036804,Coffee Shop
1979,Cliff Bungalow,51.0344365,-114.0738326,Hawthorn,51.044483,-114.064939,Hotel
1980,Cliff Bungalow,51.0344365,-114.0738326,Bankers Hall Club,51.04550715,-114.0688418,Gym
1981,Cliff Bungalow,51.0344365,-114.0738326,Hyatt Regency Calgary,51.04637302578804,-114.06258335043101,Hotel
1982,Cliff Bungalow,51.0344365,-114.0738326,Sunterra Market,51.04167123983699,-114.06077149504175,Grocery Store
1983,Cliff Bungalow,51.0344365,-114.0738326,Pampa Brazilian Steakhouse,51.043870381849565,-114.0726708260915,Brazilian Restaurant
1984,Cliff Bungalow,51.0344365,-114.0738326,Khao San Thai Kitchen,51.037940198922016,-114.09260195680308,Thai Restaurant
1985,Cliff Bungalow,51.0344365,-114.0738326,La Vita e Bella,51.04112451941537,-114.0558163648039,Italian Restaurant
1986,Cliff Bungalow,51.0344365,-114.0738326,Moti Mahal Restaurant,51.037456668278196,-114.09497157189695,Indian Restaurant
1987,Cliff Bungalow,51.0344365,-114.0738326,Bonterra Trattoria,51.043477854266705,-114.08110796721424,Italian Restaurant
1988,Cliff Bungalow,51.0344365,-114.0738326,Olympic Plaza,51.045832115742506,-114.05911181750699,Plaza
1989,Cliff Bungalow,51.0344365,-114.0738326,Briggs Kitchen + Bar,51.043420420304415,-114.06911283332721,Restaurant
1990,Cliff Bungalow,51.0344365,-114.0738326,The Guild,51.04598084887296,-114.0656590461731,Restaurant
1991,Coach Hill,51.0554215,-114.1797368,Edworthy Park,51.06205857130617,-114.15507316589355,Park
1992,Coach Hill,51.0554215,-114.1797368,Edworthy Dog Park,51.056631709982206,-114.1617739086798,Dog Run
1993,Coach Hill,51.0554215,-114.1797368,Cafe MoMoKo,51.06351648939471,-114.19470374002124,Restaurant
1994,Coach Hill,51.0554215,-114.1797368,Treasures of Saigon,51.060721435395585,-114.1798301655114,Vietnamese Restaurant
1995,Coach Hill,51.0554215,-114.1797368,Schooner's Neighbourhood Pub,51.060831204165986,-114.1796739441542,Bar
1996,Coach Hill,51.0554215,-114.1797368,RBC Royal Bank,51.048843040926926,-114.18519589626516,Bank
1997,Coach Hill,51.0554215,-114.1797368,7-Eleven,51.0608923,-114.1794363,Convenience Store
1998,Coach Hill,51.0554215,-114.1797368,Shell,51.06043823,-114.179913,Gas Station
1999,Coach Hill,51.0554215,-114.1797368,Sobeys - Strathcona Square,51.0501,-114.183213,Grocery Store
2000,Coach Hill,51.0554215,-114.1797368,Petro-Canada,51.046866,-114.186797,Gas Station
2001,Coach Hill,51.0554215,-114.1797368,Safeway Canada,51.03808566323137,-114.18558659655358,Supermarket
2002,Coach Hill,51.0554215,-114.1797368,Pizza 73,51.060956,-114.180799,Pizza Place
2003,Coach Hill,51.0554215,-114.1797368,Coach Hill Pathways,51.061573,-114.182294,Trail
2004,Coach Hill,51.0554215,-114.1797368,Strathcona community centre,51.047141758855986,-114.18018623994399,Building
2005,Coach Hill,51.0554215,-114.1797368,Great Clips,51.064082077421304,-114.1901834142667,Salon / Barbershop
2006,Coach Hill,51.0554215,-114.1797368,Douglas Fir Trail,51.06050998693708,-114.15370831249554,Trail
2007,Collingwood,51.0837643,-114.1018147,Riverstone Pub,51.082995,-114.096277,Pub
2008,Collingwood,51.0837643,-114.1018147,Confederation Park,51.07616035471627,-114.08580409796086,Park
2009,Collingwood,51.0837643,-114.1018147,Edelweiss Imports Ltd.,51.070377363301674,-114.1055971119398,Gourmet Shop
2010,Collingwood,51.0837643,-114.1018147,Jimmy's A&A Deli,51.070299042616156,-114.0924724826528,Mediterranean Restaurant
2011,Collingwood,51.0837643,-114.1018147,C B Drive Inn,51.082650223006574,-114.09693809521777,Burger Joint
2012,Collingwood,51.0837643,-114.1018147,Aloft Calgary University,51.0690506,-114.1153193,Hotel
2013,Collingwood,51.0837643,-114.1018147,Pelican Pier Seafood Bar,51.09117218815349,-114.09431169562542,Seafood Restaurant
2014,Collingwood,51.0837643,-114.1018147,Big T's BBQ and Smokehouse,51.07080552680709,-114.11716635524681,BBQ Joint
2015,Collingwood,51.0837643,-114.1018147,GYMVMT North Hill,51.06607832,-114.10018122,Gym / Fitness Center
2016,Collingwood,51.0837643,-114.1018147,Calgary Winter Club,51.093224,-114.094772,Gym
2017,Collingwood,51.0837643,-114.1018147,Yume Sushi,51.08292094339003,-114.09436747136236,Asian Restaurant
2018,Collingwood,51.0837643,-114.1018147,Global Pet Foods,51.082988,-114.095448,Pet Store
2019,Collingwood,51.0837643,-114.1018147,Nose Hill Lookout,51.100685241261054,-114.0946698757812,Scenic Lookout
2020,Collingwood,51.0837643,-114.1018147,Harvey's,51.084280958022944,-114.1256905353165,Restaurant
2021,Collingwood,51.0837643,-114.1018147,Éclair de Lune,51.08861691900118,-114.0853139069467,Bakery
2022,Collingwood,51.0837643,-114.1018147,Loco Lou's Grill & Bar,51.06714821039882,-114.091196615971,Pub
2023,Collingwood,51.0837643,-114.1018147,Juree's Thai Place,51.06670410128828,-114.10811669697745,Thai Restaurant
2024,Collingwood,51.0837643,-114.1018147,Pho Phuong VI Noodle House,51.06711074201946,-114.09181398129459,Vietnamese Restaurant
2025,Collingwood,51.0837643,-114.1018147,McMahon Stadium,51.07025713912494,-114.12005424499512,Football Stadium
2026,Collingwood,51.0837643,-114.1018147,Nick's Steakhouse & Pizza,51.07237480668276,-114.11706073080809,Steakhouse
2027,Collingwood,51.0837643,-114.1018147,Best Western Plus Village Park Inn,51.06836637918026,-114.11662730919267,Hotel
2028,Collingwood,51.0837643,-114.1018147,7-Eleven,51.0866819,-114.1036827,Convenience Store
2029,Collingwood,51.0837643,-114.1018147,Liquor Depot,51.08605762951659,-114.12767131481745,Liquor Store
2030,Collingwood,51.0837643,-114.1018147,Booster Juice,51.08541359,-114.1256095,Smoothie Shop
2031,Collingwood,51.0837643,-114.1018147,Subway,51.08239622337782,-114.09226868470773,Sandwich Place
2032,Collingwood,51.0837643,-114.1018147,Jamesons Pub,51.085987519056,-114.12844480897505,Pub
2033,Collingwood,51.0837643,-114.1018147,Holiday Inn Express & Suites Calgary NW - University Area,51.07071,-114.11578,Inn
2034,Collingwood,51.0837643,-114.1018147,Kilkenny Irish Pub,51.086996169581454,-114.12682365148204,Pub
2035,Collingwood,51.0837643,-114.1018147,Hampton Inn by Hilton,51.0684079,-114.1140827,Hotel
2036,Collingwood,51.0837643,-114.1018147,Dairy Queen,51.07045388125116,-114.11701090176393,Ice Cream Shop
2037,Collingwood,51.0837643,-114.1018147,Starbucks,51.06586811936507,-114.10295248031615,Coffee Shop
2038,Collingwood,51.0837643,-114.1018147,Winners,51.06645,-114.100385,Department Store
2039,Collingwood,51.0837643,-114.1018147,Starbucks,51.086788,-114.129487,Coffee Shop
2040,Collingwood,51.0837643,-114.1018147,Dairy Queen,51.0657770984214,-114.10231947898865,Ice Cream Shop
2041,Collingwood,51.0837643,-114.1018147,TD Canada Trust,51.0662719,-114.1012197,Bank
2042,Collingwood,51.0837643,-114.1018147,TD Canada Trust,51.0840322,-114.1252289,Bank
2043,Collingwood,51.0837643,-114.1018147,Shoppers Drug Mart,51.066206,-114.101216,Pharmacy
2044,Collingwood,51.0837643,-114.1018147,Tipperary's Pub,51.06706397031498,-114.10706448961388,Bar
2045,Collingwood,51.0837643,-114.1018147,Petro-Canada,51.067278,-114.09045,Gas Station
2046,Collingwood,51.0837643,-114.1018147,Saigon Y2K,51.0698651784634,-114.11693869733169,Vietnamese Restaurant
2047,Collingwood,51.0837643,-114.1018147,Subway,51.06584470016871,-114.102183199061,Sandwich Place
2048,Collingwood,51.0837643,-114.1018147,Tim Hortons,51.07691066557544,-114.12814378738403,Coffee Shop
2049,Collingwood,51.0837643,-114.1018147,Weeds Cappucino Bar,51.070377,-114.104793,Coffee Shop
2050,Collingwood,51.0837643,-114.1018147,Bed Bath & Beyond,51.085936,-114.1266173,Furniture / Home Store
2051,Collingwood,51.0837643,-114.1018147,A&W,51.065938,-114.102428,Fast Food Restaurant
2052,Collingwood,51.0837643,-114.1018147,M&M Food Market,51.082603624089856,-114.09326553878202,Grocery Store
2053,Collingwood,51.0837643,-114.1018147,Cambrian Pharmacy,51.08229611,-114.09266592,Pharmacy
2054,Collingwood,51.0837643,-114.1018147,Second Cup,51.066396386869464,-114.10740578771424,Café
2055,Collingwood,51.0837643,-114.1018147,University (C-Train),51.079991052389325,-114.12288665771484,Train Station
2056,Collingwood,51.0837643,-114.1018147,William Aberhart High School,51.07861602541075,-114.11531209945679,High School
2057,Collingwood,51.0837643,-114.1018147,North Hill Centre Food Court,51.06594566927952,-114.10202555970756,Food Court
2058,Collingwood,51.0837643,-114.1018147,Puspa Restaurant,51.088502,-114.08548133,Indian Restaurant
2059,Collingwood,51.0837643,-114.1018147,Safeway,51.06589302055599,-114.10305472267201,Grocery Store
2060,Collingwood,51.0837643,-114.1018147,London Drugs,51.085985223912154,-114.12602747228368,Pharmacy
2061,Collingwood,51.0837643,-114.1018147,Pier 1 Imports,51.085887482186656,-114.12697640325364,Furniture / Home Store
2062,Collingwood,51.0837643,-114.1018147,Penningtons,51.085094,-114.12744,Women's Store
2063,Collingwood,51.0837643,-114.1018147,Joey's Seafood Restaurants,51.07031827396386,-114.11733641493989,Seafood Restaurant
2064,Collingwood,51.0837643,-114.1018147,Liquor Box,51.0704128,-114.1177824,Liquor Store
2065,Collingwood,51.0837643,-114.1018147,Wami Ootoya,51.086578,-114.128972,Japanese Restaurant
2066,Collingwood,51.0837643,-114.1018147,Chatime,51.086474,-114.129292,Bubble Tea Shop
2067,Collingwood,51.0837643,-114.1018147,Highlander Wine and Spirits,51.06661129216831,-114.10760779341913,Liquor Store
2068,Collingwood,51.0837643,-114.1018147,Travelodge University,51.06800200162613,-114.1140522000473,Hotel
2069,Copperfield,50.912048,-113.9320979,Viet Thai Bistro,50.913305176338454,-113.94995266727472,Asian Restaurant
2070,Copperfield,50.912048,-113.9320979,7-Eleven,50.915866119622876,-113.93388211727142,Convenience Store
2071,Copperfield,50.912048,-113.9320979,The Canadian Brewhouse,50.898517,-113.943275,Sports Bar
2072,Copperfield,50.912048,-113.9320979,Tim Hortons,50.9240009435711,-113.932421654462,Coffee Shop
2073,Copperfield,50.912048,-113.9320979,Breathe Hot Yoga,50.914578430284884,-113.95668236435408,Yoga Studio
2074,Copperfield,50.912048,-113.9320979,Haru Sushi,50.915669168262625,-113.95924884830688,Sushi Restaurant
2075,Copperfield,50.912048,-113.9320979,Dairy Queen,50.89921970041222,-113.94191772883607,Ice Cream Shop
2076,Copperfield,50.912048,-113.9320979,Starbucks,50.897975,-113.941271,Coffee Shop
2077,Copperfield,50.912048,-113.9320979,Petro-Canada,50.9215287,-113.9355145,Gas Station
2078,Copperfield,50.912048,-113.9320979,Tim Hortons,50.89823805377307,-113.94212800620302,Coffee Shop
2079,Copperfield,50.912048,-113.9320979,Tim Hortons,50.91638829045538,-113.95879220529667,Coffee Shop
2080,Copperfield,50.912048,-113.9320979,Starbucks,50.913279,-113.950355,Coffee Shop
2081,Copperfield,50.912048,-113.9320979,Shell,50.89840417,-113.94296692,Gas Station
2082,Copperfield,50.912048,-113.9320979,Shoppers Drug Mart,50.897975,-113.941271,Pharmacy
2083,Copperfield,50.912048,-113.9320979,Shell,50.92361,-113.93275,Gas Station
2084,Copperfield,50.912048,-113.9320979,Shoppers Drug Mart,50.912375,-113.953623,Pharmacy
2085,Copperfield,50.912048,-113.9320979,TD Canada Trust,50.91588979400697,-113.95832508802414,Bank
2086,Copperfield,50.912048,-113.9320979,Summit School of Dance and Music,50.91558589032778,-113.93355175598954,Dance Studio
2087,Copperfield,50.912048,-113.9320979,Solo Liquor,50.91557261471854,-113.93381577549353,Liquor Store
2088,Copperfield,50.912048,-113.9320979,Walking the Dog,50.917725076244416,-113.93236542424808,Trail
2089,Copperfield,50.912048,-113.9320979,Dairy Queen / Orange Julius,50.9160313,-113.9591882,Ice Cream Shop
2090,Copperfield,50.912048,-113.9320979,Tailblazers,50.91366003764723,-113.94984321183449,Pet Store
2091,Copperfield,50.912048,-113.9320979,New Brighton Pond Park,50.920325716029666,-113.94470463585337,Park
2092,Copperfield,50.912048,-113.9320979,Papa John's Copperfield,50.91304821,-113.950387,Pizza Place
2093,Copperfield,50.912048,-113.9320979,Butter Chicken Hut,50.923897538671426,-113.93228929290132,Indian Restaurant
2094,Copperfield,50.912048,-113.9320979,Appliance Repair Masters,50.924743845637394,-113.92425727870432,Home Service
2095,Copperfield,50.912048,-113.9320979,Southtrail Chrysler,50.928044888934494,-113.945177465727,Auto Garage
2096,Coral Springs,51.1022185,-113.9289404,Subway,51.09846318732137,-113.93440294885636,Sandwich Place
2097,Coral Springs,51.1022185,-113.9289404,Dairy Queen,51.09748874484303,-113.95654946565628,Ice Cream Shop
2098,Coral Springs,51.1022185,-113.9289404,Edo Japan,51.098281502570366,-113.95658258732024,Japanese Restaurant
2099,Coral Springs,51.1022185,-113.9289404,Don Hartman Northeast Sportsplex,51.10186817934556,-113.93407750801614,Skating Rink
2100,Coral Springs,51.1022185,-113.9289404,Pho Hoang,51.098336923674744,-113.95552510511114,Vietnamese Restaurant
2101,Coral Springs,51.1022185,-113.9289404,Shell,51.10713058,-113.94959446,Gas Station
2102,Coral Springs,51.1022185,-113.9289404,Subway,51.09828141176214,-113.956354682209,Sandwich Place
2103,Coral Springs,51.1022185,-113.9289404,Babylon Painting Ltd,51.089117,-113.925673,Construction & Landscaping
2104,Coral Springs,51.1022185,-113.9289404,Graham Auctions,51.09098609999999,-113.9141299,Miscellaneous Shop
2105,Coral Springs,51.1022185,-113.9289404,Shoppers Drug Mart,51.097339,-113.9565,Pharmacy
2106,Coral Springs,51.1022185,-113.9289404,Graham Auctions,51.0894591,-113.9118742,Furniture / Home Store
2107,Coral Springs,51.1022185,-113.9289404,Ginger Beef Express,51.097920210890024,-113.95654682809969,Asian Restaurant
2108,Cougar Ridge,51.0707098,-114.210968,Canada Olympic Park,51.08283757791714,-114.21591655849684,Ski Area
2109,Cougar Ridge,51.0707098,-114.210968,Winsport Arena (COP),51.08449685201136,-114.22066783701884,Skating Rink
2110,Cougar Ridge,51.0707098,-114.210968,Fergus & Bix Restaurant and Beer Market,51.05995283111409,-114.21211131819531,Restaurant
2111,Cougar Ridge,51.0707098,-114.210968,My Favourite Ice Cream Shop,51.06131685292298,-114.20999407768248,Ice Cream Shop
2112,Cougar Ridge,51.0707098,-114.210968,Canada's Sports Hall Of Fame,51.083650817459144,-114.22236506878149,History Museum
2113,Cougar Ridge,51.0707098,-114.210968,Starbucks,51.060318,-114.212768,Coffee Shop
2114,Cougar Ridge,51.0707098,-114.210968,Denny's,51.0849725,-114.2086294,Breakfast Spot
2115,Cougar Ridge,51.0707098,-114.210968,Cafe MoMoKo,51.06351648939471,-114.19470374002124,Restaurant
2116,Cougar Ridge,51.0707098,-114.210968,Dairy Queen,51.06653975614691,-114.21055658736805,Ice Cream Shop
2117,Cougar Ridge,51.0707098,-114.210968,Calgary Gymnastics Centre,51.082539636785825,-114.22267414972838,Gym
2118,Cougar Ridge,51.0707098,-114.210968,722 World Bier Haus,51.06644030026624,-114.20968998468099,Sports Bar
2119,Cougar Ridge,51.0707098,-114.210968,Tim Hortons,51.0594166,-114.2121033,Coffee Shop
2120,Cougar Ridge,51.0707098,-114.210968,Mercato West,51.060777176053136,-114.2125354089372,Italian Restaurant
2121,Cougar Ridge,51.0707098,-114.210968,Boston Pizza,51.062335,-114.21077,Pizza Place
2122,Cougar Ridge,51.0707098,-114.210968,Calgary Co-op,51.0585171425896,-114.21247688801476,Grocery Store
2123,Cougar Ridge,51.0707098,-114.210968,Starbucks,51.08466,-114.20752,Coffee Shop
2124,Cougar Ridge,51.0707098,-114.210968,Markin Macphail Centre,51.08440971543625,-114.2212749378854,Athletics & Sports
2125,Cougar Ridge,51.0707098,-114.210968,Shoppers Drug Mart,51.060318,-114.212768,Pharmacy
2126,Cougar Ridge,51.0707098,-114.210968,Vin Room,51.060566102339855,-114.21078004293817,Tapas Restaurant
2127,Cougar Ridge,51.0707098,-114.210968,A&W,51.066639,-114.216304,Fast Food Restaurant
2128,Cougar Ridge,51.0707098,-114.210968,Four Points by Sheraton Hotel & Suites Calgary West,51.0833348,-114.2061518,Hotel
2129,Cougar Ridge,51.0707098,-114.210968,No Frills,51.06023329838161,-114.21041056007591,Grocery Store
2130,Cougar Ridge,51.0707098,-114.210968,Sandman Hotel & Suites Calgary West,51.08525464981407,-114.2091473500287,Hotel
2131,Cougar Ridge,51.0707098,-114.210968,Petro-Canada,51.066506,-114.216876,Gas Station
2132,Cougar Ridge,51.0707098,-114.210968,Waves Coffee House,51.06133787596825,-114.20920664532385,Coffee Shop
2133,Cougar Ridge,51.0707098,-114.210968,Subway,51.084566990921545,-114.20727984655207,Sandwich Place
2134,Cougar Ridge,51.0707098,-114.210968,Petro-Canada,51.084272,-114.20845,Gas Station
2135,Cougar Ridge,51.0707098,-114.210968,Blue Door Oil & Vinegar,51.06104259313926,-114.21012092489191,Gourmet Shop
2136,Cougar Ridge,51.0707098,-114.210968,Great Clips,51.0608691,-114.2100883,Salon / Barbershop
2137,Cougar Ridge,51.0707098,-114.210968,Wendy’s,51.08444524675061,-114.20995869557373,Fast Food Restaurant
2138,Cougar Ridge,51.0707098,-114.210968,McDonald's,51.08395882404962,-114.20753000972275,Fast Food Restaurant
